Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2000,2000,tonnes,336891,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2001,2001,tonnes,358555,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2002,2002,tonnes,371578,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2003,2003,tonnes,351460,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2004,2004,tonnes,364649,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2005,2005,tonnes,359608,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2006,2006,tonnes,339814,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2007,2007,tonnes,327314,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2008,2008,tonnes,346057,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2009,2009,tonnes,353735,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2010,2010,tonnes,331299,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2011,2011,tonnes,340235,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2012,2012,tonnes,334441,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2013,2013,tonnes,302429,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2014,2014,tonnes,338014,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2015,2015,tonnes,305010,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2016,2016,tonnes,310117,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2017,2017,tonnes,393589,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1241.01,String beans,2018,2018,tonnes,,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2000,2000,ha,409664,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2001,2001,ha,429192,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2002,2002,ha,437919,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2003,2003,ha,399824,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2004,2004,ha,384557,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2005,2005,ha,378489,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2006,2006,ha,379343,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2007,2007,ha,393128,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2008,2008,ha,349258,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2009,2009,ha,373628,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2010,2010,ha,383763,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2011,2011,ha,391191,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2012,2012,ha,382683,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2013,2013,ha,393596,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2014,2014,ha,407148,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2015,2015,ha,385081,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2016,2016,ha,404985,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2017,2017,ha,486097,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2018,2018,ha,485850,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2019,2019,ha,446600,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1801,Sugar beet,2020,2020,ha,420890,A,Official figure
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2000,2000,hg/ha,759670,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2001,2001,hg/ha,625527,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2002,2002,hg/ha,764154,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2003,2003,hg/ha,733561,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2004,2004,hg/ha,800616,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2005,2005,hg/ha,822998,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2006,2006,hg/ha,787452,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2007,2007,hg/ha,845266,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2008,2008,hg/ha,868160,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2009,2009,hg/ha,941052,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2010,2010,hg/ha,830589,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2011,2011,hg/ha,969983,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2012,2012,hg/ha,864355,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2013,2013,hg/ha,854443,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2014,2014,hg/ha,929504,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2015,2015,hg/ha,870146,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2016,2016,hg/ha,853708,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2017,2017,hg/ha,952488,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2018,2018,hg/ha,821530,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2019,2019,hg/ha,851419,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1801,Sugar beet,2020,2020,hg/ha,622383,E,Estimated value
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2000,2000,tonnes,31120959,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2001,2001,tonnes,26847121,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2002,2002,tonnes,33463755,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2003,2003,tonnes,29329541,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2004,2004,tonnes,30788266,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2005,2005,tonnes,31149552,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2006,2006,tonnes,29871449,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2007,2007,tonnes,33229782,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2008,2008,tonnes,30321172,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2009,2009,tonnes,35160333,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2010,2010,tonnes,31874920,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2011,2011,tonnes,37944864,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2012,2012,tonnes,33077399,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2013,2013,tonnes,33630536,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2014,2014,tonnes,37844567,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2015,2015,tonnes,33507670,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2016,2016,tonnes,34573877,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2017,2017,tonnes,46300141,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2018,2018,tonnes,39914030,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2019,2019,tonnes,38024390,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1801,Sugar beet,2020,2020,tonnes,26195460,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2000,2000,ha,728555,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2001,2001,ha,708109,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2002,2002,ha,615732,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2003,2003,ha,695405,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2004,2004,ha,616169,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2005,2005,ha,646167,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2006,2006,ha,644828,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2007,2007,ha,519501,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2008,2008,ha,629739,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2009,2009,ha,724843,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2010,2010,ha,694916,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2011,2011,ha,740722,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2012,2012,ha,679974,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2013,2013,ha,770852,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2014,2014,ha,657288,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2015,2015,ha,618777,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2016,2016,ha,536962,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2017,2017,ha,586225,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2018,2018,ha,552070,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2019,2019,ha,603920,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1445,Sunflower seed,2020,2020,ha,778400,A,Official figure
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2000,2000,hg/ha,25161,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2001,2001,hg/ha,22387,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2002,2002,hg/ha,24305,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2003,2003,hg/ha,21768,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2004,2004,hg/ha,23663,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2005,2005,hg/ha,23376,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2006,2006,hg/ha,22327,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2007,2007,hg/ha,25241,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2008,2008,hg/ha,25380,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2009,2009,hg/ha,23731,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2010,2010,hg/ha,23612,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2011,2011,hg/ha,25390,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2012,2012,hg/ha,23133,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2013,2013,hg/ha,20467,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2014,2014,hg/ha,24102,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2015,2015,hg/ha,19182,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2016,2016,hg/ha,21834,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2017,2017,hg/ha,27276,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2018,2018,hg/ha,22444,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2019,2019,hg/ha,21495,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1445,Sunflower seed,2020,2020,hg/ha,20646,E,Estimated value
QCL,Crops and livestock products,250,France,5510,Production,1445,Sunflower seed,2000,2000,tonnes,1833082,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1445,Sunflower seed,2001,2001,tonnes,1585276,A,Official figure
